customer_id,order_city,order_postal,order_state,latitude,longitude,state,region,city,zip_code
14904,CAMPTI,71411-4848,LA,31.8935,-93.1182,LA,Central,Campti,71411
14903,Bossier City,71111,LA,32.516,-93.7321,LA,Central,Bossier City,71111
14902,BATON ROUGE,70817-7366,LA,30.4507,-91.1546,LA,Central,Baton Rouge,70817
14901,Baton Rouge,70817,LA,30.4507,-91.1546,LA,Central,Baton Rouge,70817
14898,BATON ROUGE,70815-4214,LA,30.4507,-91.1546,LA,Central,Baton Rouge,70815
14897,BATON ROUGE,70810-6177,LA,30.4507,-91.1546,LA,Central,Baton Rouge,70810
14896,Baton Rouge,70808-8848,LA,30.4507,-91.1546,LA,Central,Baton Rouge,70808
14895,ATHENS,71003-0001,LA,32.6504,-93.0257,LA,Central,Athens,71003
14894,Alexandria,71303-3350,LA,31.3112,-92.4449,LA,Central,Alexandria,71303
14893,Alexandria,71303,LA,31.3112,-92.4449,LA,Central,Alexandria,71303
14891,ALEXANDRIA,71301-4647,LA,31.3112,-92.4449,LA,Central,Alexandria,71301
14890,LOUISVILLE,40299,KY.,38.2542,-85.7594,KY,Central,Louisville,40299
14889,WILDER,41076-2473,KY,39.0565,-84.4868,KY,Central,Wilder,41076
14888,VINE GROVE,40175-6541,KY,37.8101,-85.9814,KY,Central,Vine Grove,40175
14887,VILLA HILLS,41017-1352,KY,39.0634,-84.593,KY,Central,Villa Hills,41017
14886,VERSAILLES,40383-9148,KY,38.0526,-84.7299,KY,Central,Versailles,40383
14885,SOMERSET,42503-4456,KY,37.092,-84.6041,KY,Central,Somerset,42503
14883,SHELBIANA,41562-8129,KY,37.4254,-82.4929,KY,Central,Shelbiana,41562
14882,Russell,41169,Ky,38.5173,-82.6977,KY,Central,Russell,41169
14881,Richmond,40475-8610,KY,37.7479,-84.2947,KY,Central,Richmond,40475
14880,Prospect,40059,Ky,38.3451,-85.6155,KY,Central,Prospect,40059
14878,OWENSBORO,42301-9308,KY,37.7742,-87.1133,KY,Central,Owensboro,42301
14875,NEW HOPE,40052-6911,KY,37.632,-85.5083,KY,Central,New Hope,40052
14873,MC HENRY,42354-9737,KY,,,KY,Central,Mc Henry,42354
14871,MANCHESTER,40962-6341,KY,37.1537,-83.7619,KY,Central,Manchester,40962
14870,LOUISVILLE,40245-5121,KY,38.2542,-85.7594,KY,Central,Louisville,40245
14869,LOUISVILLE,40241-6138,KY,38.2542,-85.7594,KY,Central,Louisville,40241
14868,LOUISVILLE,40220-1941,KY,38.2542,-85.7594,KY,Central,Louisville,40220
14867,LOUISVILLE,40214-4967,KY,38.2542,-85.7594,KY,Central,Louisville,40214
14866,LOUISVILLE,40207-1307,KY,38.2542,-85.7594,KY,Central,Louisville,40207
14865,LOUISVILLE,40207,KY,38.2542,-85.7594,KY,Central,Louisville,40207
14863,LOUISVILLE,40205-1111,KY,38.2542,-85.7594,KY,Central,Louisville,40205
14862,LOUISVILLE,40204-1308,KY,38.2542,-85.7594,KY,Central,Louisville,40204
14861,LOUISVILLE,40204-1161,KY,38.2542,-85.7594,KY,Central,Louisville,40204
14860,LONDON,40741-7887,KY,37.129,-84.0833,KY,Central,London,40741
14859,LEXINGTON,40509-1963,KY,38.0464,-84.497,KY,Central,Lexington,40509
14857,Lexington,40509-1402,KY,38.0464,-84.497,KY,Central,Lexington,40509
14856,LEXINGTON,40502-3323,KY,38.0464,-84.497,KY,Central,Lexington,40502
14855,LANCASTER,40444-8254,KY,37.6195,-84.578,KY,Central,Lancaster,40444
14854,LAGRANGE,40031-9442,KY,38.4076,-85.3788,KY,Central,Lagrange,40031
14853,LA CENTER,42056-9781,KY,37.0767,-88.9737,KY,Central,La Center,42056
14852,KUTTAWA,42055-6716,KY,37.0589,-88.1325,KY,Central,Kuttawa,42055
14851,IRVINE,40336,KY,37.7006,-83.9738,KY,Central,Irvine,40336
14850,INDEPENDENCE,41051-8400,KY,38.9431,-84.5441,KY,Central,Independence,41051
14849,HENDERSON,42420-2725,KY,37.7672,-87.5574,KY,Central,Henderson,42420
14847,HARRODSBURG,40330-8705,KY,37.7623,-84.8433,KY,Central,Harrodsburg,40330
14844,GEORGETOWN,40324-8836,KY,38.2098,-84.5588,KY,Central,Georgetown,40324
14842,FORT WRIGHT,41011-2604,KY,39.0517,-84.5341,KY,Central,Fort Wright,41011
14841,FORT MITCHELL,41017-2909,KY,39.0595,-84.5474,KY,Central,Fort Mitchell,41017
14840,COLUMBIA,42728-8920,KY,37.1028,-85.3064,KY,Central,Columbia,42728
14837,CAMPBELLSVILLE,42718-1738,KY,37.3434,-85.3419,KY,Central,Campbellsville,42718
14836,Brooksville,41004,KY,38.6826,-84.0658,KY,Central,Brooksville,41004
14834,BOAZ,42027-8349,KY,36.8856,-88.6345,KY,Central,Boaz,42027
14830,ASHLAND,41102-6772,KY,38.4784,-82.6379,KY,Central,Ashland,41102
14829,ASHLAND,41101-5040,KY,38.4784,-82.6379,KY,Central,Ashland,41101
14828,WICHITA,67230-1452,KS,37.6922,-97.3375,KS,Central,Wichita,67230
14825,WICHITA,67212-3779,KS,37.6922,-97.3375,KS,Central,Wichita,67212
14824,Wichita,67212,KS,37.6922,-97.3375,KS,Central,Wichita,67212
14823,WICHITA,67207-1134,KS,37.6922,-97.3375,KS,Central,Wichita,67207
14821,WICHITA,67206-4445,KS,37.6922,-97.3375,KS,Central,Wichita,67206
14820,WICHITA,67206-1924,KS,37.6922,-97.3375,KS,Central,Wichita,67206
14819,WALNUT,66780-4250,KS,37.6014,-95.078,KS,Central,Walnut,66780
14818,TOPEKA,66614-4109,KS,39.049,-95.6776,KS,Central,Topeka,66614
14817,SHAWNEE,66216-1996,KS,39.0417,-94.7202,KS,Central,Shawnee,66216
14816,SHAWNEE,66203-5521,KS,39.0417,-94.7202,KS,Central,Shawnee,66203
14815,SATANTA,67870-0565,KS,37.4371,-100.9883,KS,Central,Satanta,67870
14813,PRATT,67124-1850,KS,37.6281,-98.7485,KS,Central,Pratt,67124
14810,PITTSBURG,66762-8545,KS,37.4109,-94.705,KS,Central,Pittsburg,66762
14808,OLATHE,66062-8029,KS,38.8844,-94.8161,KS,Central,Olathe,66062
14806,OLATHE,66062-7920,KS,38.8844,-94.8161,KS,Central,Olathe,66062
14805,OLATHE,66061-5619,KS,38.8844,-94.8161,KS,Central,Olathe,66061
14804,LEAWOOD,66224-3621,KS,38.9667,-94.6169,KS,Central,Leawood,66224
14803,LEAWOOD,66224,KS,38.9667,-94.6169,KS,Central,Leawood,66224
14801,LEAWOOD,66209-2138,KS,38.9667,-94.6169,KS,Central,Leawood,66209
14800,LANSING,66043-4503,KS,39.2486,-94.9002,KS,Central,Lansing,66043
14799,KANSAS CITY,66109-3737,KS,39.1147,-94.7495,KS,Central,Kansas City,66109
14798,KANSAS CITY,66103-1801,KS,39.1147,-94.7495,KS,Central,Kansas City,66103
14796,HAYS,67601-3613,KS,38.8792,-99.3268,KS,Central,Hays,67601
14795,GIRARD,66743-9551,KS,37.5112,-94.838,KS,Central,Girard,66743
14794,EMPORIA,66801-7673,KS,38.404,-96.1816,KS,Central,Emporia,66801
14793,EMPORIA,66801-5887,KS,38.404,-96.1816,KS,Central,Emporia,66801
14792,EMMETT,66422-9708,KS,39.3072,-96.0561,KS,Central,Emmett,66422
14790,DeSoto,66018,KS,38.9792,-94.9686,KS,Central,Desoto,66018
14789,Derby,67037,KS,37.5456,-97.2689,KS,Central,Derby,67037
14788,CLEARWATER,67026-8506,KS,37.5028,-97.5045,KS,Central,Clearwater,67026
14784,ATWOOD,67730-1759,KS,39.8067,-101.0421,KS,Central,Atwood,67730
14782,VERSAILLES,40383-9271,KENTUCKY,38.0526,-84.7299,KY,Central,Versailles,40383
14780,LOUISVILLE,40258-2332,KENTUCKY,38.2542,-85.7594,KY,Central,Louisville,40258
14779,LEXINGTON,40504-1324,KENTUCKY,38.0464,-84.497,KY,Central,Lexington,40504
14778,WICHITA,67211-5634,KANSAS,37.6922,-97.3375,KS,Central,Wichita,67211
14777,SALINA,67401-6971,KANSAS,38.8403,-97.6114,KS,Central,Salina,67401
14775,Webster City,50595,Iowa,42.4663,-93.8252,IA,Central,Webster City,50595
14772,Urbandale,50323,Iowa,41.6275,-93.7381,IA,Central,Urbandale,50323
14770,Storm Lake,50588,Iowa,42.6411,-95.2097,IA,Central,Storm Lake,50588
14769,SAINT ANSGAR,50472-1513,IOWA,43.3783,-92.9188,IA,Central,Saint Ansgar,50472
14768,MASON CITY,50401-2310,IOWA,43.1536,-93.201,IA,Central,Mason City,50401
14766,Iowa City,52246,Iowa,41.6613,-91.5299,IA,Central,Iowa City,52246
14765,Epworth,52045,Iowa,42.445,-90.9321,IA,Central,Epworth,52045
14764,Westfield,46074,Indiana,40.0428,-86.1275,IN,Central,Westfield,46074
14762,SOUTH BEND,46619-3341,INDIANA,41.6834,-86.25,IN,Central,South Bend,46619
14761,Moores HIll,47032,Indiana,39.1134,-85.088,IN,Central,Moores Hill,47032
14760,MIDDLEBURY,46540-8706,INDIANA,41.675,-85.7058,IN,Central,Middlebury,46540
14759,fort wayne,46845,indiana,41.08,-85.1386,IN,Central,Fort Wayne,46845
14758,Chesterton,46304-2943,Indiana,41.6106,-87.0642,IN,Central,Chesterton,46304
14757,Lakeville,46536,IN.,41.5245,-86.2733,IN,Central,Lakeville,46536
14756,Wolcott,47995-8243,IN,40.7581,-87.0417,IN,Central,Wolcott,47995
14755,WINAMAC,46996-8760,IN,41.0514,-86.6031,IN,Central,Winamac,46996
14754,WEST LAFAYETTE,47906-4884,IN,40.4259,-86.9081,IN,Central,West Lafayette,47906
14753,Vincennes,47591,IN,38.6773,-87.5286,IN,Central,Vincennes,47591
14752,VALPARAISO,46383-7088,IN,41.4731,-87.0611,IN,Central,Valparaiso,46383
14748,Valparaiso,46383,IN,41.4731,-87.0611,IN,Central,Valparaiso,46383
14747,SOUTH BEND,46637-3429,IN,41.6834,-86.25,IN,Central,South Bend,46637
14745,SOUTH BEND,46635-1123,IN,41.6834,-86.25,IN,Central,South Bend,46635
14744,SOUTH BEND,46619-1535,IN,41.6834,-86.25,IN,Central,South Bend,46619
14741,SOUTH BEND,46617-1492,IN,41.6834,-86.25,IN,Central,South Bend,46617
14740,SELMA,47383-9338,IN,40.1915,-85.2686,IN,Central,Selma,47383
14739,Sedalia,46067,IN,40.4156,-86.5147,IN,Central,Sedalia,46067
14738,Scottsburg,47170-6724,IN,38.6856,-85.7702,IN,Central,Scottsburg,47170
14737,SAINT JOHN,46373-9559,IN,41.45,-87.47,IN,Central,Saint John,46373
14735,ROANOKE,46783-0586,IN,40.9625,-85.3733,IN,Central,Roanoke,46783
14733,RICHMOND,47374-1221,IN,39.8287,-84.8899,IN,Central,Richmond,47374
14732,PERU,46970-7215,IN,40.7537,-86.0689,IN,Central,Peru,46970
14731,NEW ALBANY,47150-4403,IN,38.2856,-85.8241,IN,Central,New Albany,47150
14730,NEW ALBANY,47150-1906,IN,38.2856,-85.8241,IN,Central,New Albany,47150
14729,MUNSTER,46321-3427,IN,41.5645,-87.5125,IN,Central,Munster,46321
14727,MUNCIE,47302-9404,IN,40.1937,-85.3865,IN,Central,Muncie,47302
14725,Mishawaka,46544-9715,IN,41.662,-86.1586,IN,Central,Mishawaka,46544
14723,MIDDLETOWN,47356-1143,IN,40.0573,-85.5372,IN,Central,Middletown,47356
14722,MARTINSVILLE,46151-9455,IN,39.4278,-86.4283,IN,Central,Martinsville,46151
14720,MARTINSVILLE,46151-6480,IN,39.4278,-86.4283,IN,Central,Martinsville,46151
14719,LOGANSPORT,46947-8503,IN,40.7545,-86.3567,IN,Central,Logansport,46947
14716,La Porte,46350-4142,IN,41.61,-86.72,IN,Central,La Porte,46350
14715,KOKOMO,46902-2024,IN,40.4864,-86.1336,IN,Central,Kokomo,46902
14714,Indianapolis,46268-4061,IN,39.7683,-86.1584,IN,Central,Indianapolis,46268
14713,Indianapolis,46240,In,39.7683,-86.1584,IN,Central,Indianapolis,46240
14712,INDIANAPOLIS,46236-5112,IN,39.7683,-86.1584,IN,Central,Indianapolis,46236
14711,INDIANAPOLIS,46227-2551,IN,39.7683,-86.1584,IN,Central,Indianapolis,46227
14710,Indianapolis,46226-1034,IN,39.7683,-86.1584,IN,Central,Indianapolis,46226
14709,INDIANAPOLIS,46220-1838,IN,39.7683,-86.1584,IN,Central,Indianapolis,46220
14708,Indianapolis,46220,IN,39.7683,-86.1584,IN,Central,Indianapolis,46220
14705,INDIANAPOLIS,46219-4124,IN,39.7683,-86.1584,IN,Central,Indianapolis,46219
14704,INDIANAPOLIS,46216,IN,39.7683,-86.1584,IN,Central,Indianapolis,46216
14703,Indianapolis,46214,in,39.7683,-86.1584,IN,Central,Indianapolis,46214
14702,INDIANAPOLIS,46208-7708,IN,39.7683,-86.1584,IN,Central,Indianapolis,46208
14701,HEBRON,46341,IN,41.3186,-87.2003,IN,Central,Hebron,46341
14700,HANOVER,47243-9099,IN,38.7142,-85.4736,IN,Central,Hanover,47243
14699,HAMMOND,46324,IN,41.5834,-87.5,IN,Central,Hammond,46324
14698,GREENWOOD,46143-1932,IN,39.6137,-86.1067,IN,Central,Greenwood,46143
14697,GREENWOOD,46142-7402,IN,39.6137,-86.1067,IN,Central,Greenwood,46142
14696,Greenfield,46140,IN,39.7855,-85.7682,IN,Central,Greenfield,46140
14693,goshen,46528,in,41.5824,-85.8344,IN,Central,Goshen,46528
14692,GARY,46404-3253,IN,41.6021,-87.3371,IN,Central,Gary,46404
14691,GARRETT,46738-1572,IN,41.3495,-85.1355,IN,Central,Garrett,46738
14690,Ft. Wayne,46835,IN,41.08,-85.1386,IN,Central,Ft. Wayne,46835
14689,FORT WAYNE,46825-5239,IN,41.08,-85.1386,IN,Central,Fort Wayne,46825
14688,Fort Wayne,46825,IN,41.08,-85.1386,IN,Central,Fort Wayne,46825
14687,FORT WAYNE,46804-3564,IN,41.08,-85.1386,IN,Central,Fort Wayne,46804
14684,Floyds Knobs,47119,IN,38.3244,-85.8735,IN,Central,Floyds Knobs,47119
14682,Fishers,46037-3721,IN,39.9556,-86.0139,IN,Central,Fishers,46037
14681,EVANSVILLE,47715-2498,IN,37.9748,-87.5558,IN,Central,Evansville,47715
14680,ELKHART,46514-9151,IN,41.682,-85.9767,IN,Central,Elkhart,46514
14679,Danville,46122,IN,39.7606,-86.5264,IN,Central,Danville,46122
14676,Culver,46511-9604,IN,41.2189,-86.4231,IN,Central,Culver,46511
14675,CROWN POINT,46307-8169,IN,41.417,-87.3653,IN,Central,Crown Point,46307
14673,CROWN POINT,46307-2625,IN,41.417,-87.3653,IN,Central,Crown Point,46307
14672,CROWN POINT,46307-1859,IN,41.417,-87.3653,IN,Central,Crown Point,46307
14670,COVINGTON,47932-7965,IN,40.1417,-87.3947,IN,Central,Covington,47932
14669,COLUMBIA CITY,46725-9023,IN,41.1573,-85.4883,IN,Central,Columbia City,46725
14667,Chesterton,46304-2690,IN,41.6106,-87.0642,IN,Central,Chesterton,46304
14666,Charlestown,47111,IN,38.4531,-85.6702,IN,Central,Charlestown,47111
14665,CARMEL,46032-8933,IN,39.9788,-86.1187,IN,Central,Carmel,46032
14664,CARMEL,46032-8294,IN,39.9788,-86.1187,IN,Central,Carmel,46032
14662,Brownsburg,46112,IN,39.8434,-86.3978,IN,Central,Brownsburg,46112
14661,Bloomington,47403,IN,39.167,-86.5343,IN,Central,Bloomington,47403
14660,BLOOMINGTON,47401-6144,IN,39.167,-86.5343,IN,Central,Bloomington,47401
14659,BLOOMINGTON,47401-4405,IN,39.167,-86.5343,IN,Central,Bloomington,47401
14658,Bedford,47421-4650,IN,38.8612,-86.4872,IN,Central,Bedford,47421
14657,ANDERSON,46013-5053,IN,40.1053,-85.6803,IN,Central,Anderson,46013
14656,Urbana,61802,Illinois,40.1117,-88.2073,IL,Central,Urbana,61802
14655,STREAMWOOD,60107-1516,ILLINOIS,42.0256,-88.1784,IL,Central,Streamwood,60107
14653,Rockford,61108,ILLINOIS,42.2714,-89.094,IL,Central,Rockford,61108
14652,Oak Park,60302,Illinois,41.885,-87.7845,IL,Central,Oak Park,60302
14651,LODA,60948-9746,ILLINOIS,40.5175,-88.072,IL,Central,Loda,60948
14649,Fulton,61252,Illinois,41.8673,-90.1596,IL,Central,Fulton,61252
14647,EAST PEORIA,61611-1561,ILLINOIS,40.6661,-89.5801,IL,Central,East Peoria,61611
14646,CHICAGO,60657-5473,ILLINOIS,41.8756,-87.6244,IL,Central,Chicago,60657
14645,Chicago,60640,Illinois,41.8756,-87.6244,IL,Central,Chicago,60640
14644,chicago,60639,illinois,41.8756,-87.6244,IL,Central,Chicago,60639
14643,Chicago,60637,Illinois,41.8756,-87.6244,IL,Central,Chicago,60637
14642,Chicago,60630-1107,Illinois,41.8756,-87.6244,IL,Central,Chicago,60630
14641,Chicago,60626,Illinois,41.8756,-87.6244,IL,Central,Chicago,60626
14640,Chicago,60604,Illinois,41.8756,-87.6244,IL,Central,Chicago,60604
14639,Chicago,60601,Illinois,41.8756,-87.6244,IL,Central,Chicago,60601
14638,CARTHAGE,62321-3700,ILLINOIS,40.4164,-91.1363,IL,Central,Carthage,62321
14636,BYRON,61010-9498,ILLINOIS,42.127,-89.2557,IL,Central,Byron,61010
14633,BUFFALO GROVE,60089-6813,ILLINOIS,42.14,-87.98,IL,Central,Buffalo Grove,60089
14632,AURORA,60505-2323,ILLINOIS,41.7606,-88.3201,IL,Central,Aurora,60505
14629,Zion,60099-2114,IL,42.4461,-87.8329,IL,Central,Zion,60099
14628,YORKVILLE,60560-9698,IL,41.6411,-88.4473,IL,Central,Yorkville,60560
14627,WOODRIDGE,60517-4555,IL,41.7474,-88.0461,IL,Central,Woodridge,60517
14626,WHEATON,60189-7576,IL,41.8647,-88.1102,IL,Central,Wheaton,60189
14625,WHEATON,60187-3650,IL,41.8647,-88.1102,IL,Central,Wheaton,60187
14624,WEST DUNDEE,60118-1763,IL,42.0981,-88.2829,IL,Central,West Dundee,60118
14623,WEST CHICAGO,60185-1950,IL,41.8848,-88.204,IL,Central,West Chicago,60185
14622,WAUCONDA,60084-5002,IL,42.2589,-88.1392,IL,Central,Wauconda,60084
14621,VILLA PARK,60181-1626,IL,41.8891,-87.9775,IL,Central,Villa Park,60181
14620,VERNON HILLS,60061-2316,IL,42.2195,-87.9795,IL,Central,Vernon Hills,60061
14619,UNIVERSITY PARK,60484-3303,IL,41.48,-87.68,IL,Central,University Park,60484
14618,TINLEY PARK,60487-8494,IL,41.5734,-87.7845,IL,Central,Tinley Park,60487
14616,TINLEY PARK,60477-2805,IL,41.5734,-87.7845,IL,Central,Tinley Park,60477
14609,SPRINGFIELD,62711-9600,IL,39.799,-89.6444,IL,Central,Springfield,62711
14608,SPRING GROVE,60081-9651,IL,42.4436,-88.2365,IL,Central,Spring Grove,60081
14607,SORENTO,62086-3254,IL,38.9989,-89.5737,IL,Central,Sorento,62086
14606,SKOKIE,60076-2832,IL,42.0334,-87.7334,IL,Central,Skokie,60076
14603,SKOKIE,60076-2114,IL,42.0334,-87.7334,IL,Central,Skokie,60076
14601,SHOREWOOD,60404-7005,IL,41.52,-88.2017,IL,Central,Shorewood,60404
14600,SCHAUMBURG,60194-4312,IL,42.0334,-88.0834,IL,Central,Schaumburg,60194
14598,SCHAUMBURG,60193-1779,IL,42.0334,-88.0834,IL,Central,Schaumburg,60193
14597,SALEM,62881-6400,IL,38.627,-88.9456,IL,Central,Salem,62881
14595,Saint Charles,60175,IL,41.9142,-88.3087,IL,Central,Saint Charles,60175
14594,SAINT CHARLES,60174-4141,IL,41.9142,-88.3087,IL,Central,Saint Charles,60174
14593,ROUND LAKE,60073-8117,IL,42.3534,-88.0934,IL,Central,Round Lake,60073
14592,ROSELLE,60172-1544,IL,41.9848,-88.0798,IL,Central,Roselle,60172
14591,ROCKFORD,61108-5810,IL,42.2714,-89.094,IL,Central,Rockford,61108
14589,Rock Island,61201,IL,41.5095,-90.5787,IL,Central,Rock Island,61201
14587,RIVER GROVE,60171-1614,IL,41.9259,-87.8359,IL,Central,River Grove,60171
14586,RED BUD,62278-1336,IL,38.2117,-89.9943,IL,Central,Red Bud,62278
14585,PLAINFIELD,60544-3703,IL,41.627,-88.204,IL,Central,Plainfield,60544
14584,PHILO,61864-9559,IL,40.007,-88.1581,IL,Central,Philo,61864
14583,PARK RIDGE,60068-3778,IL,42.0111,-87.8406,IL,Central,Park Ridge,60068
14582,PARK RIDGE,60068-2007,IL,42.0111,-87.8406,IL,Central,Park Ridge,60068
14581,Orland Park,60467-8850,IL,41.6303,-87.8539,IL,Central,Orland Park,60467
14578,ORLAND PARK,60467-4497,IL,41.6303,-87.8539,IL,Central,Orland Park,60467
14577,Orland Park,60467,IL,41.6303,-87.8539,IL,Central,Orland Park,60467
14576,OLYMPIA FIELDS,60461-1710,IL,41.51,-87.71,IL,Central,Olympia Fields,60461
14573,OLNEY,62450-4835,IL,38.7297,-88.0847,IL,Central,Olney,62450
14572,OAK PARK,60302-3959,IL,41.885,-87.7845,IL,Central,Oak Park,60302
14570,OAK LAWN,60453-1684,IL,41.7109,-87.7581,IL,Central,Oak Lawn,60453
14569,O FALLON,62269-6317,IL,38.59,-89.95,IL,Central,O Fallon,62269
14567,O FALLON,62269-3117,IL,38.59,-89.95,IL,Central,O Fallon,62269
14566,NORTHBROOK,60062-3208,IL,42.1297,-87.8305,IL,Central,Northbrook,60062
14565,NORTHBROOK,60062-2105,IL,42.1297,-87.8305,IL,Central,Northbrook,60062
14562,Northbrook,60062,IL,42.1297,-87.8305,IL,Central,Northbrook,60062
14561,NORRIDGE,60706-2914,IL,41.9634,-87.8273,IL,Central,Norridge,60706
14560,NEW LENOX,60451-9260,IL,41.512,-87.9656,IL,Central,New Lenox,60451
14557,NAPERVILLE,60565-1106,IL,41.7729,-88.1479,IL,Central,Naperville,60565
14555,NAPERVILLE,60540-4306,IL,41.7729,-88.1479,IL,Central,Naperville,60540
14554,MURPHYSBORO,62966-6177,IL,37.7645,-89.3351,IL,Central,Murphysboro,62966
14553,MUNDELEIN,60060-4843,IL,42.2631,-88.004,IL,Central,Mundelein,60060
14552,MOUNT VERNON,62864-2621,IL,38.3173,-88.9031,IL,Central,Mount Vernon,62864
14551,MOUNT PROSPECT,60056-1412,IL,42.0664,-87.9373,IL,Central,Mount Prospect,60056
14550,MOUNT PROSPECT,60056-1075,IL,42.0664,-87.9373,IL,Central,Mount Prospect,60056
14549,MOUNT CARMEL,62863-4722,IL,38.4109,-87.7614,IL,Central,Mount Carmel,62863
14548,MORTON GROVE,60053-2236,IL,42.0406,-87.7826,IL,Central,Morton Grove,60053
14547,MORRISON,61270-9776,IL,41.8098,-89.9651,IL,Central,Morrison,61270
14546,MOLINE,61265-5073,IL,41.5067,-90.5151,IL,Central,Moline,61265
14544,MINOOKA,60447-9346,IL,41.4553,-88.2617,IL,Central,Minooka,60447
14543,MATTESON,60443-1021,IL,41.5098,-87.7393,IL,Central,Matteson,60443
14542,MARSEILLES,61341-1023,IL,41.3309,-88.7081,IL,Central,Marseilles,61341
14541,Marion,62959-3737,IL,37.7306,-88.9331,IL,Central,Marion,62959
14540,Marengo,60152-8626,IL,42.2525,-88.6079,IL,Central,Marengo,60152
14539,Macomb,61455,IL,40.4589,-90.671,IL,Central,Macomb,61455
14538,LISLE,60532-1232,IL,41.8011,-88.0748,IL,Central,Lisle,60532
14537,LIBERTYVILLE,60048-2829,IL,42.2831,-87.9531,IL,Central,Libertyville,60048
14536,LEWISTOWN,61542-1256,IL,40.3931,-90.1548,IL,Central,Lewistown,61542
14535,LEMONT,60439-8121,IL,41.6736,-88.0017,IL,Central,Lemont,60439
14534,LAKE IN THE HILLS,60156-1431,IL,42.1817,-88.3304,IL,Central,Lake In The Hills,60156
14533,LAKE FOREST,60045-4912,IL,42.2586,-87.8406,IL,Central,Lake Forest,60045
14532,LAKE BLUFF,60044-1548,IL,42.2789,-87.8342,IL,Central,Lake Bluff,60044
14530,LA GRANGE,60525-6428,IL,41.8055,-87.8749,IL,Central,La Grange,60525
14529,JOLIET,60431-8339,IL,41.525,-88.0817,IL,Central,Joliet,60431
14528,HOMER GLEN,60491-8701,IL,41.6,-87.9381,IL,Central,Homer Glen,60491
14527,Homer Glen,60491-8689,IL,41.6,-87.9381,IL,Central,Homer Glen,60491
14525,HOFFMAN ESTATES,60192-4592,IL,42.0427,-88.0799,IL,Central,Hoffman Estates,60192
14524,HOFFMAN ESTATES,60169-6962,IL,42.0427,-88.0799,IL,Central,Hoffman Estates,60169
14523,greenville,62246,IL,38.8923,-89.4131,IL,Central,Greenville,62246
14522,GRANDVIEW,62702-3118,IL,,,IL,Central,Grandview,62702
14520,GOLDEN EAGLE,62036-2240,IL,38.8934,-90.579,IL,Central,Golden Eagle,62036
14518,GLENWOOD,60425-2041,IL,41.5425,-87.6023,IL,Central,Glenwood,60425
14517,GLENWOOD,60425-1132,IL,41.5425,-87.6023,IL,Central,Glenwood,60425
14515,GLENVIEW,60025-5040,IL,42.0701,-87.8114,IL,Central,Glenview,60025
14514,GLENVIEW,60025-3252,IL,42.0701,-87.8114,IL,Central,Glenview,60025
14513,GLEN ELLYN,60137-5324,IL,41.8775,-88.067,IL,Central,Glen Ellyn,60137
14512,GLEN ELLYN,60137-3206,IL,41.8775,-88.067,IL,Central,Glen Ellyn,60137
14511,Glen Ellyn,60137,IL,41.8775,-88.067,IL,Central,Glen Ellyn,60137
14508,Geneseo,61254-8575,IL,41.4525,-90.1548,IL,Central,Geneseo,61254
14507,galesburg,61401,il,40.9478,-90.3712,IL,Central,Galesburg,61401
14506,EVANSTON,60203-1421,IL,42.0447,-87.693,IL,Central,Evanston,60203
14505,EVANSTON,60201-2565,IL,42.0447,-87.693,IL,Central,Evanston,60201
14504,Evanston,60201,IL,42.0447,-87.693,IL,Central,Evanston,60201
14503,Elmwood Park,60707-2048,IL,41.9206,-87.816,IL,Central,Elmwood Park,60707
14502,Elmhurst,60126-1261,IL,41.8995,-87.9403,IL,Central,Elmhurst,60126
14501,ELGIN,60124-8019,IL,42.0372,-88.2812,IL,Central,Elgin,60124
14500,ELDORADO,62930-3443,IL,37.8137,-88.4381,IL,Central,Eldorado,62930
14499,East Peoria,61611,Il,40.6661,-89.5801,IL,Central,East Peoria,61611
14498,EAST DUNDEE,60118-9131,IL,42.0989,-88.2715,IL,Central,East Dundee,60118
14497,EARLVILLE,60518-5061,IL,41.5895,-88.922,IL,Central,Earlville,60518
14496,DOWNERS GROVE,60516-4509,IL,41.7946,-88.0069,IL,Central,Downers Grove,60516
14495,DOWNERS GROVE,60515-4877,IL,41.7946,-88.0069,IL,Central,Downers Grove,60515
14494,DOWNERS GROVE,60515-2319,IL,41.7946,-88.0069,IL,Central,Downers Grove,60515
14493,Dolton,60419,IL,41.6389,-87.6073,IL,Central,Dolton,60419
14491,DES PLAINES,60018-6000,IL,42.0416,-87.8874,IL,Central,Des Plaines,60018
14489,DES PLAINES,60018-5553,IL,42.0416,-87.8874,IL,Central,Des Plaines,60018
14488,DES PLAINES,60016-2587,IL,42.0416,-87.8874,IL,Central,Des Plaines,60016
14487,DEERFIELD,60015-3612,IL,42.1711,-87.8445,IL,Central,Deerfield,60015
14485,Darien,60561-1767,IL,41.75,-87.9803,IL,Central,Darien,60561
14484,Dahlgren,62828,IL,38.1981,-88.6845,IL,Central,Dahlgren,62828
14483,Crete,60417-1967,IL,41.4445,-87.6314,IL,Central,Crete,60417
14482,COLLINSVILLE,62234-5814,IL,38.6703,-89.9845,IL,Central,Collinsville,62234
14481,CHICAGO RIDGE,60415-2414,IL,41.7014,-87.7792,IL,Central,Chicago Ridge,60415
14480,CHICAGO HEIGHTS,60411-1074,IL,41.5063,-87.6357,IL,Central,Chicago Heights,60411
