customer_id,latitude,longitude,state,region,city,zip_code
15304,42.5941,-86.1046,MI,Central,Fennville,49408
15303,42.4853,-83.3772,MI,Central,Farmington Hills,48335
15301,42.4853,-83.3772,MI,Central,Farmington Hills,48334
15300,44.8111,-86.0601,MI,Central,Empire,49630
15299,45.1656,-85.2462,MI,Central,Ellsworth,49729
15298,44.2795,-83.4903,MI,Central,East Tawas,48730
15297,42.3384,-83.8886,MI,Central,Dexter,48130
15296,42.3487,-83.0567,MI,Central,Detroit,48213
15292,42.337,-83.2733,MI,Central,Dearborn Heights,48127
15291,42.337,-83.2733,MI,Central,Dearborn Heights,48127
15290,43.0347,-83.518,MI,Central,Davison,48423
15289,42.61,-83.5,MI,Central,Commerce Township,48382
15288,42.587,-82.9199,MI,Central,Clinton Township,48035
15287,42.7359,-83.4188,MI,Central,Clarkston,48348
15286,42.7359,-83.4188,MI,Central,Clarkston,48346
15281,42.3074,-83.4869,MI,Central,Canton,48188
15280,43.2122,-82.9897,MI,Central,Brown City,48416
15279,41.9431,-86.557,MI,Central,Bridgman,49106
15277,42.5836,-83.2455,MI,Central,Bloomfield Hills,48304
15276,43.6981,-85.4837,MI,Central,Big Rapids,49307
15275,44.9803,-85.2112,MI,Central,Bellaire,49615
15274,43.5945,-83.8889,MI,Central,Bay City,48706
15272,42.819,-84.449,MI,Central,Bath,48808
15271,42.2682,-83.7312,MI,Central,Ann Arbor,48108
15270,42.2682,-83.7312,MI,Central,Ann Arbor,48103
15269,41.8975,-84.0372,MI,Central,Adrian,49221
15267,44.0029,-69.6656,ME,East,Wiscasset,04578
15266,44.547,-69.6212,ME,East,Winslow,04901
15265,43.322,-70.5809,ME,East,Wells,04090
15264,44.552,-69.6317,ME,East,Waterville,04901
15263,44.2115,-69.2742,ME,East,Union,04862
15262,44.2565,-70.2562,ME,East,Turner,04282
15261,44.1845,-69.0761,ME,East,Rockport,04856
15260,44.9664,-70.6428,ME,East,Rangeley,04970
15258,43.661,-70.2549,ME,East,Portland,04103
15257,44.8833,-68.6723,ME,East,Orono,04473
15256,43.249,-70.5992,ME,East,Ogunquit,03907
15255,43.3618,-70.4767,ME,East,Kennebunkport,04046
15254,43.5637,-70.2,ME,East,Cape Elizabeth,04107
15253,43.9145,-69.9653,ME,East,Brunswick,04011
15252,44.2661,-68.5691,ME,East,Brooklin,04616
15251,44.0548,-70.7128,ME,East,Bridgton,04009
15249,44.4259,-69.0064,ME,East,Belfast,04915
15247,44.4259,-69.0064,ME,East,Belfast,04915
15246,44.8012,-68.7778,ME,East,Bangor,04401
15245,39.3307,-76.8695,MD,East,Woodstock,21163
15244,39.4862,-77.3519,MD,East,Walkersville,21793
15243,38.6264,-76.9107,MD,East,Waldorf,20601
15241,38.8163,-76.7518,MD,East,Uppermarlboro,20772
15240,38.9779,-77.0075,MD,East,Takoma Park,20912
15239,38.9959,-77.0289,MD,East,Silver Spring,20906
15238,38.9959,-77.0289,MD,East,Silver Spring,20903
15237,38.9959,-77.0289,MD,East,Silver Spring,20902
15236,38.9959,-77.0289,MD,East,Silver Spring,20901
15235,38.9959,-77.0289,MD,East,Silver Spring,20901
15234,38.3662,-75.6009,MD,East,Salisbury,21804
15232,39.084,-77.1528,MD,East,Rockville,20852
15230,39.084,-77.1528,MD,East,Rockville,20850
15228,39.084,-77.1528,MD,East,Rockville,20850
15227,39.3677,-76.7955,MD,East,Randallstown,21133
15226,39.0179,-77.2095,MD,East,Potomac,20854
15225,39.0179,-77.2095,MD,East,Potomac,20854
15224,39.0179,-77.2095,MD,East,Potomac,20854
15223,39.3745,-76.7227,MD,East,Pikesville,21208
15222,39.5165,-76.6161,MD,East,Phoenix,21131
15221,39.4301,-76.4563,MD,East,Perry Hall,21128
15220,39.1532,-77.0668,MD,East,Olney,20832
15219,39.098,-77.2369,MD,East,North Potomac,20878
15218,39.098,-77.2369,MD,East,North Potomac,20878
15216,39.3826,-77.2694,MD,East,New Market,21774
15215,39.3762,-77.1547,MD,East,Mount Airy,21771
15214,39.1729,-77.203,MD,East,Montgomery Village,20886
15213,39.3502,-76.8994,MD,East,Marriottsville,21104
15211,39.0993,-76.8483,MD,East,Laurel,20723
15210,39.0993,-76.8483,MD,East,Laurel,20707
15208,38.5293,-76.9753,MD,East,La Plata,20646
15206,38.5293,-76.9753,MD,East,La Plata,20646
15205,38.8654,-76.62,MD,East,Harwood,20776
15204,39.1929,-76.7241,MD,East,Hanover,21076
15203,39.6419,-77.7203,MD,East,Hagerstown,21740
15201,39.1434,-77.2014,MD,East,Gaithersburg,20882
15199,39.1434,-77.2014,MD,East,Gaithersburg,20877
15198,39.1434,-77.2014,MD,East,Gaithersburg,20877
15197,39.1509,-76.923,MD,East,Fulton,20759
15195,39.1509,-76.923,MD,East,Fulton,20759
15194,39.4144,-77.4106,MD,East,Frederick,21705
15193,39.4144,-77.4106,MD,East,Frederick,21703
15192,39.4144,-77.4106,MD,East,Frederick,21702
15189,39.4144,-77.4106,MD,East,Frederick,21702
15187,39.4144,-77.4106,MD,East,Frederick,21702
15186,39.4144,-77.4106,MD,East,Frederick,21701
15185,38.7125,-77.0125,MD,East,Fort Washington,20744
15184,38.7125,-77.0125,MD,East,Fort Washington,20744
15182,38.7125,-77.0125,MD,East,Fort Washington,20744
15181,38.9571,-76.55,MD,East,Edgewater,21037
15180,38.7743,-76.0763,MD,East,Easton,21601
15179,39.0018,-76.6875,MD,East,Crofton,21114
15178,39.2156,-76.8582,MD,East,Columbia,21045
15175,39.2156,-76.8582,MD,East,Columbia,21045
15174,39.2156,-76.8582,MD,East,Columbia,21044
15172,39.2156,-76.8582,MD,East,Columbia,21044
15171,39.4812,-76.6439,MD,East,Cockeysville,21030
15168,39.1845,-76.9122,MD,East,Clarksville,21029
15167,38.9824,-77.0846,MD,East,Chevy Chase,20815
15165,38.9824,-77.0846,MD,East,Chevy Chase,20815
15164,39.2721,-76.7319,MD,East,Catonsville,21228
15163,38.29,-76.5,MD,East,California,20619
15160,39.3132,-77.6282,MD,East,Brunswick,21716
15159,38.6968,-76.8477,MD,East,Brandywine,20613
15158,38.9848,-77.0946,MD,East,Bethesda,20817
15157,38.9848,-77.0946,MD,East,Bethesda,20817
15156,38.9848,-77.0946,MD,East,Bethesda,20816
15154,38.9848,-77.0946,MD,East,Bethesda,20814
15153,38.9848,-77.0946,MD,East,Bethesda,20814
15152,38.994,-76.9105,MD,East,Berwyn Heights,20740
15150,38.3226,-75.2177,MD,East,Berlin,21811
15149,39.4686,-76.2349,MD,East,Belcamp,21017
15148,39.5355,-76.349,MD,East,Bel Air,21014
15147,39.2909,-76.6108,MD,East,Baltimore,21239
15146,39.2909,-76.6108,MD,East,Baltimore,21222
15145,39.2909,-76.6108,MD,East,Baltimore,21218
15144,39.2909,-76.6108,MD,East,Baltimore,21210
15142,38.9786,-76.4928,MD,East,Annapolis,21409
15140,38.9786,-76.4928,MD,East,Annapolis,21409
15139,38.9786,-76.4928,MD,East,Annapolis,21409
15136,38.9786,-76.4928,MD,East,Annapolis,21403
15135,38.9786,-76.4928,MD,East,Annapolis,21401
15134,38.9786,-76.4928,MD,East,Annapolis,21401
15133,39.4623,-76.2791,MD,East,Abingdon,21009
15132,42.6862,-72.044,MA,East,Winchendon,01475
15130,42.3709,-71.1828,MA,East,Watertown,02472
15129,42.1418,-71.2495,MA,East,Walpole,02081
15128,42.4501,-73.2454,MA,East,Pittsfield,01201
15127,42.4473,-71.2245,MA,East,Lexington,02420
15125,42.3751,-71.1056,MA,East,Cambridge,02140
15124,39.3737,-76.9678,MD,East,Sykesville,21784
15123,38.9959,-77.0289,MD,East,Silver Spring,20901
15122,39.084,-77.1528,MD,East,Rockville,20853
15121,39.084,-77.1528,MD,East,Rockville,20851
15120,39.3677,-76.7955,MD,East,Randallstown,21133
15119,39.0461,-77.113,MD,East,North Bethesda,20852
15118,39.0257,-77.0763,MD,East,Kensington,20895
15117,39.1173,-77.1611,MD,East,Derwood,20855
15116,39.2156,-76.8582,MD,East,Columbia,21044
15115,38.29,-76.5,MD,East,California,20619
15114,44.9199,-68.9313,ME,East,Kenduskeag,04450
15113,43.1531,-70.8001,ME,East,Eliot,03903
15111,43.7965,-70.2589,ME,East,Cumberland,04021
15110,41.7021,-70.2495,MA,East,Yarmouthport,02675
15109,42.0668,-71.3281,MA,East,Wrentham,02093
15108,42.2626,-71.8023,MA,East,Worcester,01609
15107,42.2626,-71.8023,MA,East,Worcester,01605
15106,42.2626,-71.8023,MA,East,Worcester,01602
15105,42.4793,-71.1523,MA,East,Woburn,01801
15104,41.639,-71.0495,MA,East,Westport,02791
15103,42.5459,-71.9106,MA,East,Westminster,01473
15101,42.2694,-71.613,MA,East,Westborough,01581
15100,42.3343,-73.3678,MA,East,West Stockbridge,01266
15099,42.2793,-71.1495,MA,East,West Roxbury,02132
15098,42.3501,-71.2328,MA,East,West Newton,02465
15097,42.2965,-71.2926,MA,East,Wellesley,02482
15096,42.2965,-71.2926,MA,East,Wellesley,02482
15095,42.3709,-71.1828,MA,East,Watertown,02472
15093,42.5065,-71.0728,MA,East,Wakefield,01880
15092,42.5065,-71.0728,MA,East,Wakefield,01880
15091,42.0773,-71.6295,MA,East,Uxbridge,01569
15090,42.1741,-71.6028,MA,East,Upton,01568
15089,42.6668,-71.7051,MA,East,Townsend,01469
15088,42.6376,-70.9495,MA,East,Topsfield,01983
15087,42.6106,-71.2342,MA,East,Tewksbury,01876
15083,42.4699,-70.9172,MA,East,Swampscott,01907
15081,42.1501,-71.7628,MA,East,Sutton,01590
15079,42.4668,-72.5787,MA,East,Sunderland,01375
15078,42.1015,-72.5898,MA,East,Springfield,01104
15076,42.0751,-72.0334,MA,East,Southbridge,01550
15075,42.3876,-71.0995,MA,East,Somerville,02145
15074,42.2971,-71.7139,MA,East,Shrewsbury,01545
15073,42.1237,-71.1787,MA,East,Sharon,02067
15071,42.4084,-71.012,MA,East,Revere,02151
15070,42.2529,-71.0023,MA,East,Quincy,02170
15069,42.2529,-71.0023,MA,East,Quincy,02169
15068,42.2529,-71.0023,MA,East,Quincy,02169
15067,41.9584,-70.6673,MA,East,Plymouth,02360
15066,42.4501,-73.2454,MA,East,Pittsfield,01201
15065,41.6459,-70.6184,MA,East,North Falmouth,02556
15063,42.6987,-71.1351,MA,East,North Andover,01845
15062,42.3612,-71.1953,MA,East,Newton,02459
15061,42.3612,-71.1953,MA,East,Newton,02458
15060,42.3612,-71.1953,MA,East,Newton,02459
15059,42.2834,-71.2328,MA,East,Needham,02494
15058,42.2834,-71.2328,MA,East,Needham,02492
15057,42.2836,-71.347,MA,East,Natick,01760
15054,41.2657,-70.0683,MA,East,Nantucket,02554
15053,41.2657,-70.0683,MA,East,Nantucket,02554
15052,41.2657,-70.0683,MA,East,Nantucket,02554
15050,42.2495,-71.0662,MA,East,Milton,02186
15049,41.8932,-70.9111,MA,East,Middleboro,02346
15048,42.7262,-71.1909,MA,East,Methuen,01844
15047,42.4184,-71.1062,MA,East,Medford,02155
15046,42.4184,-71.1062,MA,East,Medford,02155
15045,41.6484,-70.4811,MA,East,Mashpee,02649
15044,41.6484,-70.4811,MA,East,Mashpee,02649
15043,42.3459,-71.5523,MA,East,Marlborough,01752
15042,42.0334,-71.2189,MA,East,Mansfield,02048
15041,42.4251,-71.0662,MA,East,Malden,02148
15039,42.539,-71.0481,MA,East,Lynnfield,01940
15038,42.4668,-70.9495,MA,East,Lynn,01905
15036,42.1601,-72.4759,MA,East,Ludlow,01056
15035,42.4473,-71.2245,MA,East,Lexington,02421
15034,42.5251,-71.7598,MA,East,Leominster,01453
15033,42.2459,-71.9087,MA,East,Leicester,01524
15032,42.6793,-70.8412,MA,East,Ipswich,01938
15031,42.2557,-71.1245,MA,East,Hyde Park,02136
15030,42.302,-70.9078,MA,East,Hull,02045
15028,42.3913,-71.5678,MA,East,Hudson,01749
15027,42.2288,-71.5196,MA,East,Hopkinton,01748
15026,42.2043,-72.6162,MA,East,Holyoke,01040
15025,42.7778,-71.0768,MA,East,Haverhill,01830
15024,42.5878,-72.6006,MA,East,Greenfield,01301
15023,42.4547,-72.8155,MA,East,Goshen,01032
15022,42.6159,-70.662,MA,East,Gloucester,01930
15021,42.6159,-70.662,MA,East,Gloucester,01930
15019,42.2793,-71.4162,MA,East,Framingham,01701
15018,41.5515,-70.6148,MA,East,Falmouth,02540
15017,42.2668,-72.669,MA,East,Easthampton,01027
15016,41.5784,-70.5586,MA,East,East Falmouth,02536
15014,41.5784,-70.5586,MA,East,East Falmouth,02536
15012,42.3751,-71.0392,MA,East,East Boston,02128
15010,42.0418,-70.6723,MA,East,Duxbury,02331
15009,42.6704,-71.302,MA,East,Dracut,01826
15007,42.2459,-71.2828,MA,East,Dover,02030
15006,42.4605,-71.3489,MA,East,Concord,01742
15005,42.3918,-71.0328,MA,East,Chelsea,02150
15004,42.5998,-71.3673,MA,East,Chelmsford,01824
15002,42.5998,-71.3673,MA,East,Chelmsford,01824
15000,42.1356,-71.9701,MA,East,Charlton,01507
14998,41.649,-70.3481,MA,East,Centerville,02632
14997,42.1584,-71.1448,MA,East,Canton,02021
14995,42.3751,-71.1056,MA,East,Cambridge,02139
14988,42.3751,-71.1056,MA,East,Cambridge,02139
14987,42.3751,-71.1056,MA,East,Cambridge,02142
14985,42.7598,-70.9481,MA,East,Byfield,01922
14984,42.5048,-71.1956,MA,East,Burlington,01803
14981,42.3318,-71.1212,MA,East,Brookline,02445
14978,42.3318,-71.1212,MA,East,Brookline,02445
14976,41.7601,-70.0828,MA,East,Brewster,02631
14975,41.7601,-70.0828,MA,East,Brewster,02631
14974,42.3605,-71.0596,MA,East,Boston,02199
14973,42.3605,-71.0596,MA,East,Boston,02125
14972,42.3605,-71.0596,MA,East,Boston,02118
14971,42.3605,-71.0596,MA,East,Boston,02116
14970,42.3605,-71.0596,MA,East,Boston,02116
14968,42.3605,-71.0596,MA,East,Boston,02115
14967,42.3605,-71.0596,MA,East,Boston,02109
14966,42.3605,-71.0596,MA,East,Boston,02215
14965,42.3605,-71.0596,MA,East,Boston,02118
14964,42.3605,-71.0596,MA,East,Boston,02116
14963,42.0179,-71.5412,MA,East,Blackstone,01504
14962,42.5584,-71.2689,MA,East,Billerica,01821
14961,42.3959,-71.1787,MA,East,Belmont,02478
14960,42.1945,-71.8356,MA,East,Auburn,01501
14959,41.9445,-71.2856,MA,East,Attleboro,02703
14958,42.4154,-71.1564,MA,East,Arlington,02476
14957,42.6572,-71.1409,MA,East,Andover,01810
14954,42.0695,-72.6148,MA,East,Agawam,01001
14953,32.2818,-93.8241,LA,Central,Stonewall,71078
14952,32.5222,-93.7652,LA,Central,Shreveport,71105
14951,29.99,-90.1505,LA,Central,Metairie,70006
14950,29.99,-90.1505,LA,Central,Metairie,70003
14948,30.2266,-93.2174,LA,Central,Lake Charles,70601
14947,30.6163,-92.0571,LA,Central,Washington,70589
14946,30.2577,-91.0993,LA,Central,St. Gabriel,70776
14944,32.5222,-93.7652,LA,Central,Shreveport,71115
14937,32.4774,-91.7548,LA,Central,Rayville,71269
14936,30.4388,-90.4415,LA,Central,Ponchatoula,70454
14935,31.3224,-92.4343,LA,Central,Pineville,71360
14934,31.3224,-92.4343,LA,Central,Pineville,71360
14932,31.3224,-92.4343,LA,Central,Pineville,71360
14931,31.8824,-93.586,LA,Central,Pelican,71063
14930,29.9499,-90.0701,LA,Central,New Orleans,70118
14929,29.9499,-90.0701,LA,Central,New Orleans,70115
14924,29.99,-90.1505,LA,Central,Metairie,70001
14923,31.1435,-93.261,LA,Central,Leesville,71446
14921,30.2266,-93.2174,LA,Central,Lake Charles,70605
14920,30.2241,-92.0198,LA,Central,Lafayette,70501
14918,29.9942,-90.2418,LA,Central,Kenner,70065
14916,29.9942,-90.2418,LA,Central,Kenner,70065
14915,30.2224,-92.6571,LA,Central,Jennings,70546
14913,31.103,-93.1791,LA,Central,Fort Polk,71459
14912,30.6302,-90.1873,LA,Central,Folsom,70437
14911,30.0433,-90.5601,LA,Central,Edgard,70049
14910,32.4576,-91.4932,LA,Central,Delhi,71232
14908,30.4755,-90.1009,LA,Central,Covington,70435
14907,30.4755,-90.1009,LA,Central,Covington,70433
14905,30.8657,-91.0157,LA,Central,Clinton,70722
14904,31.8935,-93.1182,LA,Central,Campti,71411
14903,32.516,-93.7321,LA,Central,Bossier City,71111
14902,30.4507,-91.1546,LA,Central,Baton Rouge,70817
14901,30.4507,-91.1546,LA,Central,Baton Rouge,70817
14898,30.4507,-91.1546,LA,Central,Baton Rouge,70815
14897,30.4507,-91.1546,LA,Central,Baton Rouge,70810
14896,30.4507,-91.1546,LA,Central,Baton Rouge,70808
14895,32.6504,-93.0257,LA,Central,Athens,71003
14894,31.3112,-92.4449,LA,Central,Alexandria,71303
14893,31.3112,-92.4449,LA,Central,Alexandria,71303
14891,31.3112,-92.4449,LA,Central,Alexandria,71301
14890,38.2542,-85.7594,KY,Central,Louisville,40299
14889,39.0565,-84.4868,KY,Central,Wilder,41076
14888,37.8101,-85.9814,KY,Central,Vine Grove,40175
14887,39.0634,-84.593,KY,Central,Villa Hills,41017
14886,38.0526,-84.7299,KY,Central,Versailles,40383
14885,37.092,-84.6041,KY,Central,Somerset,42503
14883,37.4254,-82.4929,KY,Central,Shelbiana,41562
14882,38.5173,-82.6977,KY,Central,Russell,41169
14881,37.7479,-84.2947,KY,Central,Richmond,40475
14880,38.3451,-85.6155,KY,Central,Prospect,40059
14878,37.7742,-87.1133,KY,Central,Owensboro,42301
14875,37.632,-85.5083,KY,Central,New Hope,40052
14871,37.1537,-83.7619,KY,Central,Manchester,40962
14870,38.2542,-85.7594,KY,Central,Louisville,40245
14869,38.2542,-85.7594,KY,Central,Louisville,40241
14868,38.2542,-85.7594,KY,Central,Louisville,40220
14867,38.2542,-85.7594,KY,Central,Louisville,40214
14866,38.2542,-85.7594,KY,Central,Louisville,40207
14865,38.2542,-85.7594,KY,Central,Louisville,40207
14863,38.2542,-85.7594,KY,Central,Louisville,40205
14862,38.2542,-85.7594,KY,Central,Louisville,40204
14861,38.2542,-85.7594,KY,Central,Louisville,40204
14860,37.129,-84.0833,KY,Central,London,40741
14859,38.0464,-84.497,KY,Central,Lexington,40509
14857,38.0464,-84.497,KY,Central,Lexington,40509
14856,38.0464,-84.497,KY,Central,Lexington,40502
14855,37.6195,-84.578,KY,Central,Lancaster,40444
14854,38.4076,-85.3788,KY,Central,Lagrange,40031
14853,37.0767,-88.9737,KY,Central,La Center,42056
14852,37.0589,-88.1325,KY,Central,Kuttawa,42055
14851,37.7006,-83.9738,KY,Central,Irvine,40336
14850,38.9431,-84.5441,KY,Central,Independence,41051
14849,37.7672,-87.5574,KY,Central,Henderson,42420
14847,37.7623,-84.8433,KY,Central,Harrodsburg,40330
14844,38.2098,-84.5588,KY,Central,Georgetown,40324
14842,39.0517,-84.5341,KY,Central,Fort Wright,41011
14841,39.0595,-84.5474,KY,Central,Fort Mitchell,41017
14840,37.1028,-85.3064,KY,Central,Columbia,42728
14837,37.3434,-85.3419,KY,Central,Campbellsville,42718
14836,38.6826,-84.0658,KY,Central,Brooksville,41004
14834,36.8856,-88.6345,KY,Central,Boaz,42027
14830,38.4784,-82.6379,KY,Central,Ashland,41102
14829,38.4784,-82.6379,KY,Central,Ashland,41101
14828,37.6922,-97.3375,KS,Central,Wichita,67230
14825,37.6922,-97.3375,KS,Central,Wichita,67212
14824,37.6922,-97.3375,KS,Central,Wichita,67212
14823,37.6922,-97.3375,KS,Central,Wichita,67207
14821,37.6922,-97.3375,KS,Central,Wichita,67206
14820,37.6922,-97.3375,KS,Central,Wichita,67206
14819,37.6014,-95.078,KS,Central,Walnut,66780
14818,39.049,-95.6776,KS,Central,Topeka,66614
14817,39.0417,-94.7202,KS,Central,Shawnee,66216
14816,39.0417,-94.7202,KS,Central,Shawnee,66203
14815,37.4371,-100.9883,KS,Central,Satanta,67870
14813,37.6281,-98.7485,KS,Central,Pratt,67124
14810,37.4109,-94.705,KS,Central,Pittsburg,66762
14808,38.8844,-94.8161,KS,Central,Olathe,66062
14806,38.8844,-94.8161,KS,Central,Olathe,66062
14805,38.8844,-94.8161,KS,Central,Olathe,66061
14804,38.9667,-94.6169,KS,Central,Leawood,66224
14803,38.9667,-94.6169,KS,Central,Leawood,66224
14801,38.9667,-94.6169,KS,Central,Leawood,66209
14800,39.2486,-94.9002,KS,Central,Lansing,66043
14799,39.1147,-94.7495,KS,Central,Kansas City,66109
14798,39.1147,-94.7495,KS,Central,Kansas City,66103
14796,38.8792,-99.3268,KS,Central,Hays,67601
14795,37.5112,-94.838,KS,Central,Girard,66743
14794,38.404,-96.1816,KS,Central,Emporia,66801
14793,38.404,-96.1816,KS,Central,Emporia,66801
14792,39.3072,-96.0561,KS,Central,Emmett,66422
14790,38.9792,-94.9686,KS,Central,Desoto,66018
14789,37.5456,-97.2689,KS,Central,Derby,67037
14788,37.5028,-97.5045,KS,Central,Clearwater,67026
14784,39.8067,-101.0421,KS,Central,Atwood,67730
14782,38.0526,-84.7299,KY,Central,Versailles,40383
14780,38.2542,-85.7594,KY,Central,Louisville,40258
14779,38.0464,-84.497,KY,Central,Lexington,40504
14778,37.6922,-97.3375,KS,Central,Wichita,67211
14777,38.8403,-97.6114,KS,Central,Salina,67401
14775,42.4663,-93.8252,IA,Central,Webster City,50595
14772,41.6275,-93.7381,IA,Central,Urbandale,50323
14770,42.6411,-95.2097,IA,Central,Storm Lake,50588
14769,43.3783,-92.9188,IA,Central,Saint Ansgar,50472
14768,43.1536,-93.201,IA,Central,Mason City,50401
14766,41.6613,-91.5299,IA,Central,Iowa City,52246
14765,42.445,-90.9321,IA,Central,Epworth,52045
14764,40.0428,-86.1275,IN,Central,Westfield,46074
14762,41.6834,-86.25,IN,Central,South Bend,46619
14761,39.1134,-85.088,IN,Central,Moores Hill,47032
14760,41.675,-85.7058,IN,Central,Middlebury,46540
14759,41.08,-85.1386,IN,Central,Fort Wayne,46845
14758,41.6106,-87.0642,IN,Central,Chesterton,46304
14757,41.5245,-86.2733,IN,Central,Lakeville,46536
14756,40.7581,-87.0417,IN,Central,Wolcott,47995
14755,41.0514,-86.6031,IN,Central,Winamac,46996
14754,40.4259,-86.9081,IN,Central,West Lafayette,47906
14753,38.6773,-87.5286,IN,Central,Vincennes,47591
14752,41.4731,-87.0611,IN,Central,Valparaiso,46383
14748,41.4731,-87.0611,IN,Central,Valparaiso,46383
14747,41.6834,-86.25,IN,Central,South Bend,46637
14745,41.6834,-86.25,IN,Central,South Bend,46635
14744,41.6834,-86.25,IN,Central,South Bend,46619
14741,41.6834,-86.25,IN,Central,South Bend,46617
14740,40.1915,-85.2686,IN,Central,Selma,47383
14739,40.4156,-86.5147,IN,Central,Sedalia,46067
14738,38.6856,-85.7702,IN,Central,Scottsburg,47170
14737,41.45,-87.47,IN,Central,Saint John,46373
14735,40.9625,-85.3733,IN,Central,Roanoke,46783
14733,39.8287,-84.8899,IN,Central,Richmond,47374
14732,40.7537,-86.0689,IN,Central,Peru,46970
14731,38.2856,-85.8241,IN,Central,New Albany,47150
14730,38.2856,-85.8241,IN,Central,New Albany,47150
14729,41.5645,-87.5125,IN,Central,Munster,46321
14727,40.1937,-85.3865,IN,Central,Muncie,47302
14725,41.662,-86.1586,IN,Central,Mishawaka,46544
14723,40.0573,-85.5372,IN,Central,Middletown,47356
14722,39.4278,-86.4283,IN,Central,Martinsville,46151
14720,39.4278,-86.4283,IN,Central,Martinsville,46151
14719,40.7545,-86.3567,IN,Central,Logansport,46947
14716,41.61,-86.72,IN,Central,La Porte,46350
14715,40.4864,-86.1336,IN,Central,Kokomo,46902
14714,39.7683,-86.1584,IN,Central,Indianapolis,46268
14713,39.7683,-86.1584,IN,Central,Indianapolis,46240
14712,39.7683,-86.1584,IN,Central,Indianapolis,46236
14711,39.7683,-86.1584,IN,Central,Indianapolis,46227
14710,39.7683,-86.1584,IN,Central,Indianapolis,46226
14709,39.7683,-86.1584,IN,Central,Indianapolis,46220
14708,39.7683,-86.1584,IN,Central,Indianapolis,46220
14705,39.7683,-86.1584,IN,Central,Indianapolis,46219
14704,39.7683,-86.1584,IN,Central,Indianapolis,46216
14703,39.7683,-86.1584,IN,Central,Indianapolis,46214
14702,39.7683,-86.1584,IN,Central,Indianapolis,46208
14701,41.3186,-87.2003,IN,Central,Hebron,46341
14700,38.7142,-85.4736,IN,Central,Hanover,47243
14699,41.5834,-87.5,IN,Central,Hammond,46324
14698,39.6137,-86.1067,IN,Central,Greenwood,46143
14697,39.6137,-86.1067,IN,Central,Greenwood,46142
14696,39.7855,-85.7682,IN,Central,Greenfield,46140
14693,41.5824,-85.8344,IN,Central,Goshen,46528
14692,41.6021,-87.3371,IN,Central,Gary,46404
14691,41.3495,-85.1355,IN,Central,Garrett,46738
14690,41.08,-85.1386,IN,Central,Ft. Wayne,46835
14689,41.08,-85.1386,IN,Central,Fort Wayne,46825
14688,41.08,-85.1386,IN,Central,Fort Wayne,46825
14687,41.08,-85.1386,IN,Central,Fort Wayne,46804
14684,38.3244,-85.8735,IN,Central,Floyds Knobs,47119
14682,39.9556,-86.0139,IN,Central,Fishers,46037
14681,37.9748,-87.5558,IN,Central,Evansville,47715
14680,41.682,-85.9767,IN,Central,Elkhart,46514
14679,39.7606,-86.5264,IN,Central,Danville,46122
14676,41.2189,-86.4231,IN,Central,Culver,46511
14675,41.417,-87.3653,IN,Central,Crown Point,46307
14673,41.417,-87.3653,IN,Central,Crown Point,46307
14672,41.417,-87.3653,IN,Central,Crown Point,46307
14670,40.1417,-87.3947,IN,Central,Covington,47932
14669,41.1573,-85.4883,IN,Central,Columbia City,46725
14667,41.6106,-87.0642,IN,Central,Chesterton,46304
14666,38.4531,-85.6702,IN,Central,Charlestown,47111
14665,39.9788,-86.1187,IN,Central,Carmel,46032
14664,39.9788,-86.1187,IN,Central,Carmel,46032
14662,39.8434,-86.3978,IN,Central,Brownsburg,46112
14661,39.167,-86.5343,IN,Central,Bloomington,47403
14660,39.167,-86.5343,IN,Central,Bloomington,47401
14659,39.167,-86.5343,IN,Central,Bloomington,47401
14658,38.8612,-86.4872,IN,Central,Bedford,47421
14657,40.1053,-85.6803,IN,Central,Anderson,46013
14656,40.1117,-88.2073,IL,Central,Urbana,61802
14655,42.0256,-88.1784,IL,Central,Streamwood,60107
14653,42.2714,-89.094,IL,Central,Rockford,61108
14652,41.885,-87.7845,IL,Central,Oak Park,60302
14651,40.5175,-88.072,IL,Central,Loda,60948
14649,41.8673,-90.1596,IL,Central,Fulton,61252
14647,40.6661,-89.5801,IL,Central,East Peoria,61611
14646,41.8756,-87.6244,IL,Central,Chicago,60657
14645,41.8756,-87.6244,IL,Central,Chicago,60640
14644,41.8756,-87.6244,IL,Central,Chicago,60639
14643,41.8756,-87.6244,IL,Central,Chicago,60637
14642,41.8756,-87.6244,IL,Central,Chicago,60630
14641,41.8756,-87.6244,IL,Central,Chicago,60626
14640,41.8756,-87.6244,IL,Central,Chicago,60604
14639,41.8756,-87.6244,IL,Central,Chicago,60601
14638,40.4164,-91.1363,IL,Central,Carthage,62321
14636,42.127,-89.2557,IL,Central,Byron,61010
14633,42.14,-87.98,IL,Central,Buffalo Grove,60089
14632,41.7606,-88.3201,IL,Central,Aurora,60505
14629,42.4461,-87.8329,IL,Central,Zion,60099
14628,41.6411,-88.4473,IL,Central,Yorkville,60560
14627,41.7474,-88.0461,IL,Central,Woodridge,60517
14626,41.8647,-88.1102,IL,Central,Wheaton,60189
14625,41.8647,-88.1102,IL,Central,Wheaton,60187
14624,42.0981,-88.2829,IL,Central,West Dundee,60118
14623,41.8848,-88.204,IL,Central,West Chicago,60185
14622,42.2589,-88.1392,IL,Central,Wauconda,60084
