transaction_date,customer_id,description,stock_code,invoice_no,quantity,sales,unit_price
10/13/2021 13:49,14626.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
10/13/2021 14:27,17813.0,Pet Odor Eliminator,84879,,-1,-10.14,10.14
10/13/2021 15:05,12709.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,22.5
10/14/2021 12:02,,Pet Grooming Brush,20725,,-1,-9.9,9.9
10/17/2021 15:07,12454.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-5,-328.5,65.7
10/19/2021 13:37,17063.0,Dog and Puppy Pads,85123A,,0,0.0,17.7
10/19/2021 14:13,13314.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
10/23/2021 9:42,12572.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
10/24/2021 10:25,14607.0,Earth Rated Dog Poop Bags,85099B,,-16,-171.84,10.74
10/24/2021 10:25,14607.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,-20,-306.0,15.3
10/24/2021 10:25,14607.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,,-16,-171.84,10.74
10/24/2021 10:25,14607.0,Purina Pro Plan Adult Sensitive Skin,23284,,-1,-42.48,42.48
10/24/2021 12:06,17811.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
10/24/2021 13:31,13534.0,Earth Rated Dog Poop Bags,85099B,,0,0.0,12.48
10/24/2021 13:31,13534.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,,0,0.0,12.48
10/24/2021 13:39,13098.0,Pet Odor Eliminator,84879,,0,0.0,10.14
10/24/2021 13:51,14156.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,-5,-25.5,5.1
10/24/2021 16:03,12380.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
10/26/2021 9:38,12584.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
10/27/2021 10:56,17672.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
10/27/2021 13:45,12471.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-1,-65.7,65.7
11/1/2021 9:37,14329.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
11/1/2021 9:46,17865.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,65.7
11/1/2021 11:55,15311.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,,0,0.0,10.74
11/2/2021 9:50,17109.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/2/2021 10:14,17811.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
11/2/2021 11:51,17841.0,ProBiotic Supplements for Dogs,79321,,0,0.0,34.5
11/3/2021 13:52,15521.0,Templation Soft Cat Treats,23084,,-7,-75.18,10.74
11/3/2021 19:42,15482.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-4,-262.8,65.7
11/4/2021 12:05,15809.0,Purina Pro Plan Adult Sensitive Skin,23284,,0,0.0,49.5
11/4/2021 12:05,15809.0,Templation Soft Cat Treats,23084,,-1,-12.48,12.48
11/4/2021 12:57,14112.0,Earth Rated Dog Poop Bags,85099B,,0,0.0,12.48
11/4/2021 13:13,14156.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
11/4/2021 13:22,13534.0,Earth Rated Dog Poop Bags,85099B,,0,0.0,12.48
11/4/2021 13:22,13534.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,,0,0.0,12.48
11/4/2021 13:25,15110.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,,0,0.0,25.5
11/4/2021 13:40,17109.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/4/2021 13:51,14292.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
11/4/2021 18:11,15482.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-4,-262.8,65.7
11/6/2021 11:44,15426.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
11/7/2021 8:41,17107.0,Pet Grooming Brush,20725,,-16,-139.2,8.7
11/7/2021 9:20,13924.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/7/2021 10:58,16678.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11/7/2021 16:39,15502.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,-10,-51.0,5.1
11/8/2021 8:55,12656.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11/8/2021 9:52,18223.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/8/2021 9:56,15066.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11/8/2021 9:56,15066.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
11/8/2021 9:56,15066.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/8/2021 9:57,17924.0,Templation Soft Cat Treats,23084,,0,0.0,12.48
11/8/2021 11:17,13587.0,Purina Pro Plan Adult Sensitive Skin,23284,,0,0.0,49.5
11/8/2021 11:38,15005.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
11/8/2021 11:38,15005.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/8/2021 12:25,16013.0,ProBiotic Supplements for Dogs,79321,,0,0.0,29.7
11/8/2021 12:25,16013.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,65.7
11/8/2021 12:40,13924.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/8/2021 13:30,12613.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/8/2021 16:25,15271.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11/8/2021 17:53,16790.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11/9/2021 11:41,17511.0,Earth Rated Dog Poop Bags,85099B,,-16,-171.84,10.74
11/9/2021 11:41,17511.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,,-16,-171.84,10.74
11/9/2021 11:41,17511.0,Pet Hair Remover,23203,,-16,-171.84,10.74
11/10/2021 11:12,12544.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11/10/2021 12:08,15785.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,-1,-4.32,4.32
11/10/2021 13:21,17651.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/10/2021 14:48,13767.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
11/10/2021 14:53,12952.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/11/2021 11:15,13881.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,-6,-91.8,15.3
11/14/2021 12:03,16790.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11/14/2021 12:13,12610.0,Rechargeable Pet Nail Grinder,22960,,-1,-25.5,25.5
11/14/2021 12:56,12584.0,Dog and Puppy Pads,85123A,,0,0.0,17.7
11/14/2021 12:56,12584.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11/14/2021 12:56,12584.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/14/2021 13:35,13447.0,Templation Soft Cat Treats,23084,,0,0.0,12.48
11/14/2021 13:38,15953.0,Dog and Puppy Pads,85123A,,0,0.0,15.3
11/15/2021 13:22,15311.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,,0,0.0,10.74
11/16/2021 16:09,16278.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
11/18/2021 9:42,13396.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
11/18/2021 9:54,13266.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/18/2021 16:12,13012.0,Canned Cat Food,21137,,0,0.0,22.5
11/18/2021 16:58,14911.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
11/18/2021 17:03,13078.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,-2,-8.64,4.32
11/20/2021 14:48,17841.0,Dog and Puppy Pads,85123A,,0,0.0,17.7
11/21/2021 13:25,15681.0,Templation Soft Cat Treats,23084,,-2,-24.96,12.48
11/22/2021 10:18,18274.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
11/22/2021 10:18,18274.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11/22/2021 17:31,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,,-8,-180.0,22.5
11/23/2021 13:48,17511.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
11/24/2021 10:40,15482.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,,-4,-90.0,22.5
11/24/2021 10:40,15482.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,-33,-142.56,4.32
11/24/2021 10:40,15482.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-2,-153.0,76.5
11/25/2021 15:18,13069.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,,-1,-29.7,29.7
11/25/2021 15:18,13069.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,,0,0.0,29.7
11/28/2021 15:43,12657.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-1,-76.5,76.5
11/30/2021 11:39,12553.0,Templation Soft Cat Treats,23084,,0,0.0,12.48
11/30/2021 14:46,13777.0,Dog and Puppy Pads,85123A,,0,0.0,15.3
11/30/2021 14:58,14644.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,65.7
11/30/2021 17:12,17340.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
11/30/2021 17:39,15676.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
12/1/2021 8:29,17636.0,Pet Hair Remover,23203,,0,0.0,12.48
12/1/2021 8:44,13078.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,-2,-8.64,4.32
12/1/2021 9:19,14389.0,Earth Rated Dog Poop Bags,85099B,,0,0.0,12.48
12/1/2021 9:36,15563.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
12/1/2021 9:44,14853.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
12/1/2021 10:41,15993.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
12/2/2021 11:21,12359.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
12/4/2021 13:37,15867.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
12/5/2021 11:02,16360.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,5.1
12/5/2021 15:28,15984.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
12/5/2021 16:39,12479.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
12/6/2021 9:29,17659.0,Templation Soft Cat Treats,23084,,0,0.0,12.48
12/6/2021 9:46,17611.0,ProBiotic Supplements for Dogs,79321,,0,0.0,34.5
12/6/2021 10:32,14543.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
12/6/2021 11:23,16764.0,Dog and Puppy Pads,85123A,,0,0.0,17.7
12/6/2021 11:40,12753.0,Templation Soft Cat Treats,23084,,-1,-10.74,10.74
12/6/2021 14:07,16571.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
12/6/2021 14:57,15622.0,Purina Pro Plan Adult Sensitive Skin,23284,,0,0.0,49.5
12/7/2021 12:24,16393.0,Earth Rated Dog Poop Bags,85099B,,0,0.0,12.48
12/7/2021 12:46,12785.0,Earth Rated Dog Poop Bags,85099B,,0,0.0,12.48
12/8/2021 10:06,16019.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-1,-65.7,65.7
12/8/2021 10:14,12558.0,Earth Rated Dog Poop Bags,85099B,,-1,-12.48,12.48
12/8/2021 10:34,15950.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
12/8/2021 11:42,16933.0,NexGard Chew for Dogs,82484,,0,0.0,47.7
12/8/2021 14:08,12476.0,NexGard Chew for Dogs,82484,,0,0.0,47.7
12/8/2021 18:48,13078.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0.0,4.32
12/8/2021 19:20,13883.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
12/8/2021 19:28,17924.0,Templation Soft Cat Treats,23084,,0,0.0,12.48
